english,transliteration,arabic,audioUrl,source
I think I need the next size up.,3āyiz ilmaʔās ilʔákbar.,عايِز المقاس الأكْبر.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-116.mp3,clothing_jewelry_and_accessories
to do the laundry,ɣásal [1s2] ilɣasīl,غسل الغسيل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-117.mp3,clothing_jewelry_and_accessories
to hang out the laundry,náššar [2s2] ilɣasīl,نشّر الغسيل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-118.mp3,clothing_jewelry_and_accessories
to dry the laundry,náššif [2s1] ilɣasīl,نشِّف الغسيل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-119.mp3,clothing_jewelry_and_accessories
washing machine,ɣassāla,غسّالة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-120.mp3,clothing_jewelry_and_accessories
(clothes) dryer,migáffif,مِجفِّف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-121.mp3,clothing_jewelry_and_accessories
clothesline,ɧabl (ɧibāl) ɣasīl,حبْل (حِبال) غسيل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-122.mp3,clothing_jewelry_and_accessories
laundry basket,sállit (sílal) ɣasīl,سلِّةْ (سِلل) غسيل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-123.mp3,clothing_jewelry_and_accessories
to iron,káwa [1d2],كَوى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-124.mp3,clothing_jewelry_and_accessories
iron,mákwa (makāwi),مكْوى (مكاوي),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-125.mp3,clothing_jewelry_and_accessories
ironing board,ʈarabēzit mákwa,طرابيْزِةْ مكْوى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-126.mp3,clothing_jewelry_and_accessories
wrinkled,mikármiš,مِكرْمِش,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-127.mp3,clothing_jewelry_and_accessories
This shirt is wrinkled. I need to iron it.,ilʔamīȿ mikármiš. 3āyiz ʔakwī.,القميص مِكرْمِش.  عايِز أكْويه.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-128.mp3,clothing_jewelry_and_accessories
"cloth, fabric",ʔumāš (aʔmíša),قُماش (أقْمِشة),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-129.mp3,clothing_jewelry_and_accessories
cotton,ʔuʈn,قُطْن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-130.mp3,clothing_jewelry_and_accessories
wool,ȿūf,صوف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-131.mp3,clothing_jewelry_and_accessories
silk,ɧarīr,حرير,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-132.mp3,clothing_jewelry_and_accessories
nylon,naylōn,نايْلوْن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-133.mp3,clothing_jewelry_and_accessories
linen,kittān,كِتّان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-134.mp3,clothing_jewelry_and_accessories
Is this t-shirt cotton?,ittī širtə di ʔuʈn?,التّي شيرْت دي قُطْن؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-135.mp3,clothing_jewelry_and_accessories
This blouse is silk.,ilbilūza di ɧarīr.,البِلوزة دي حرير.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-136.mp3,clothing_jewelry_and_accessories
leather,gild,جِلْد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-137.mp3,clothing_jewelry_and_accessories
glasses,naɖɖāra,نضّارة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-138.mp3,clothing_jewelry_and_accessories
contact lenses,3adasāt [pl.],عدسات,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-139.mp3,clothing_jewelry_and_accessories
Do you wear glasses?,ʔínta btílbis naɖɖāra?,إنْتَ بْتِلْبِس نضّارة؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-140.mp3,clothing_jewelry_and_accessories
"Oh, you’re wearing glasses today!","ʔē da, ʔínta lābis naɖɖāra -nnahárda!",أيْه ده، إنْتَ لابِس نضّارة النّهارْده!,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-141.mp3,clothing_jewelry_and_accessories
I usually wear contacts.,ʔána fi -ʈʈabī3i bálbis 3adasāt.,أنا في الطّبيعي بلْبِس عدسات.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-142.mp3,clothing_jewelry_and_accessories
sunglasses,naɖɖārit šams,نضّارِةْ شمْس,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-143.mp3,clothing_jewelry_and_accessories
reading glasses,naɖɖārit ʔirāya,نضّارِةْ قِرايَة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-144.mp3,clothing_jewelry_and_accessories
I can’t find my glasses!,miš lāʔi -nnaɖɖāra btá3ti.,مِش لاقي النّضّارة بْتاعْتي.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-145.mp3,clothing_jewelry_and_accessories
jewelry,migawharāt [pl.],مِجَوْهرات,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-146.mp3,clothing_jewelry_and_accessories
ring,xātim (xawātim),خاتِم (خَواتَم),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-147.mp3,clothing_jewelry_and_accessories
wedding ring,"díbla (díbal), díblit gawāz",دِبْلة (دِبل)، دِبْلِةْ جَواز,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-148.mp3,clothing_jewelry_and_accessories
engagement ring,díblit xuʈūba,دِبْلِةْ خُطوبة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-149.mp3,clothing_jewelry_and_accessories
bracelet,ɣiwēša (ɣawāyiš),غِويْشة (غَوايِش),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-150.mp3,clothing_jewelry_and_accessories
bracelet,iswíra (asāwir),إسْوِرة (أساوِر),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-151.mp3,clothing_jewelry_and_accessories
earring,ɧálaʔ (ɧilʔān),حلق (حِلْقان),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-152.mp3,clothing_jewelry_and_accessories
I lost my earring.,ɖā3 mínni -lɧálaʔ bitā3i.,ضاع مِنّي الحلق بِتاعي.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-153.mp3,clothing_jewelry_and_accessories
a pair of earrings,ɧilʔān,حِلْقان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-154.mp3,clothing_jewelry_and_accessories
necklace,3uʔd (3uʔūd),عقد (عُقود),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-155.mp3,clothing_jewelry_and_accessories
brooch,burōš,بُروْش,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-156.mp3,clothing_jewelry_and_accessories
diamonds,ʔalmāʐ,ألْماظ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-157.mp3,clothing_jewelry_and_accessories
ruby,yaʔūt,ياقوت,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-158.mp3,clothing_jewelry_and_accessories
topaz,yaʔūt ʔáȿfar,ياقوت أصْفر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-159.mp3,clothing_jewelry_and_accessories
emeralds,zumúrrud,زُمُرُّد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-160.mp3,clothing_jewelry_and_accessories
gold,dáhab,دهب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-161.mp3,clothing_jewelry_and_accessories
silver,fáɖɖa,فضّة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-162.mp3,clothing_jewelry_and_accessories
"a diamond ring, gold bracelet, and silver necklace","xāʈim ʔalmāʐ, ɣiwēša dáhab, wi 3uʔdə fáɖɖa",خاتِم ألْماظ، غِويْشة دهب و عُقْد فضّة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-163.mp3,clothing_jewelry_and_accessories
color,loon,لون,,colors
colors,alwaan,ألوان,,colors
colored,milawwin,ملوّن,,colors
light,faatiH,فاتح,,colors
dark,ġaami',غامق,,colors
bright,faa'i3,فاقع,,colors
shiny,lam3i,لمعي,,colors
black,iswid - sooda,اسود – سوداء,,colors
blacks,suud,سود,,colors
navy blue,kuHli,كحلي,,colors
royal blue,zahri,زهري,,colors
sky blue,samaawi,سماوي,,colors
baby blue,labani,لبني,,colors
indigo,niili,نيلي,,colors
turquoise,faruuzi,فيروزي,,colors
bluish green,ginzaari,جنزاري,,colors
dark green,zeiti,زيتي,,colors
mustard  green,kammuuni,كموني,,colors
olive green,zatuuni,زتوني,,colors
pastel green,kurumbi,كرمبي,,colors
purple,banafsigi,بنفسجي,,colors
scarlet,qurmuzi,قرمزي,,colors
pink,bambi,بمبي,,colors
shocking pink,bambi msaxsax,بمبي مسخسخ,,colors
rose-colored,wardi,وردي,,colors
orange,burtu'aani,برتقاني,,colors
canary yellow,kanaari,كناري,,colors
lemon yellow,lamuuni,لموني,,colors
brown,bunni,بني,,colors
light brown,baSali,بصلي,,colors
light brown ,3asali,عسلي,,colors
wheat-colored ,'amHi,قمحي,,colors
fair-skinned,abyaDaani - beiDa,أبيضاني - بيضا,,colors
fair-skinneds,biiD,بيض,,colors
pale,baahit,باهت,,colors
chestnut,kastanaa'i,كستنائي,,colors
cream,aSfar šaaHib,أصفر شاحب,,colors
grey,ramaadi,رمادي,,colors
gold,dahabi,ذهبي,,colors
silver,faDDi,فضي,,colors
beige,beiž,بيج,,colors
off-white,samni,سمني,,colors
burgundy,nibiti,نبتي,,colors
maroon,zibiibi,زبيبي,,colors
English,Transliteration,Standard Arabic,,crime_and_punishment
crime ,ijraam,اجرام,,crime_and_punishment
crime,jariima,جريمة,,crime_and_punishment
crimes,jaraa'im,جرائم,,crime_and_punishment
criminal,mujrim,مجرم,,crime_and_punishment
criminals,mujrimuun,مجرمون,,crime_and_punishment
murderer,saffaaH,سفاح,,crime_and_punishment
victim,DaHiyya,ضحية,,crime_and_punishment
victims,DaHaaya,ضحايا,,crime_and_punishment
prisoner,asiir,أسير,,crime_and_punishment
prisoners,asra,أسرى,,crime_and_punishment
suspect in,muštaba fi,مشتبه في,,crime_and_punishment
accused of,muttaham bi,متهم بـ,,crime_and_punishment
involvement in,Dil3,ضلع,,crime_and_punishment
involvement ins,Duluu3 fi,ضلوع في,,crime_and_punishment
illegal,ġeir qaanuuni,غير قانوني,,crime_and_punishment
warrant,mudakkirat tawqiif,مذكرة توقيف,,crime_and_punishment
bail,kafaala,كفالة,,crime_and_punishment
trial,muHaakama,محاكمة,,crime_and_punishment
case,qaDiyya,قضية,,crime_and_punishment
cases,qaDaaya,قضايا,,crime_and_punishment
court or tribunal,maHkama,محكمة,,crime_and_punishment
court or tribunals,maHaakim,محاكم,,crime_and_punishment
judge,qaaDin,قاضٍ,,crime_and_punishment
judges,quDaah,قضاة,,crime_and_punishment
lawyer,muHaamin,محامٍ,,crime_and_punishment
lawyers,muHaamiyuun,محاميون,,crime_and_punishment
jury,hei'at muHallafiin,هيئة محلفين,,crime_and_punishment
juror,muHallaf,محلّف,,crime_and_punishment
jurors,muHallafuun,محلّفون,,crime_and_punishment
witness,šaahid,شاهد,,crime_and_punishment
witnesses,šuhuud,شهود,,crime_and_punishment
eyewitness,šaahid 3iyaan,شاهد عيان,,crime_and_punishment
prosecution,iddi3aa',ادعاء,,crime_and_punishment
defense,difaa3,دفاع,,crime_and_punishment
proof,daliil,دليل,,crime_and_punishment
proofs,adilla,أدلة,,crime_and_punishment
guilty,mudnib,مذنب,,crime_and_punishment
guilties,mudnibuun,مذنبون,,crime_and_punishment
innocent,bari',برئ,,crime_and_punishment
innocents,abriyaa',أبرياء,,crime_and_punishment
theft,sariqa,سرقة,,crime_and_punishment
robbery,nahb,نهب,,crime_and_punishment
burglary of,saTw 3ala,سطو على,,crime_and_punishment
drug possession,Hiyaazat muxaddiraat,حيازة مخدرات,,crime_and_punishment
drug trade,mutaajarat muxaddiraat,متاجرة مخدرات,,crime_and_punishment
smuggling,tahriib,تهريب,,crime_and_punishment
rape,iġtiSaab,اغتصاب,,crime_and_punishment
murder,qatl,قتل,,crime_and_punishment
bribery,irtišaa'/rašwa,ارتشاء | رشوة,,crime_and_punishment
embezzlement,ixtilaas,اختلاس,,crime_and_punishment
fraud,iHtiyaal,احتيال,,crime_and_punishment
blackmail,ibtizaaz,ابتزاز,,crime_and_punishment
punishment ,3iqaab,عقاب,,crime_and_punishment
 punishment,3uquuba,عقوبة,,crime_and_punishment
 punishments,3uquubaat,عقوبات,,crime_and_punishment
sentence,Hukm,حكم,,crime_and_punishment
sentences,aHkaam 3ala,أحكام على,,crime_and_punishment
sentenced to,maHkuum bi,محكوم بـ,,crime_and_punishment
fine,ġaraama,غرامة,,crime_and_punishment
fines,ġaraamaat,غرامات,,crime_and_punishment
prison,sijn,سجن,,crime_and_punishment
prisons,sujuun,سجون,,crime_and_punishment
prison cell,zinzaana,زنزانة,,crime_and_punishment
prison cells,zinzaanaat,زنزانات,,crime_and_punishment
imprisonment,Habs,حبس,,crime_and_punishment
hanging,šanq,شنق,,crime_and_punishment
gallows,mišnaqa,مشنقة,,crime_and_punishment
gallows,mašaaniq,مشانق,,crime_and_punishment
chained,mukabbal,مكبل,,crime_and_punishment
chains,salaasil  silsila,سلاسل    سلسلة,,crime_and_punishment
nursery school,HaDaana,حضانة,,education
nursery schools,HaDanaat,حضانات,,education
department,'ism,قسم,,education
departments,a'saam,اقسام,,education
program,barnaamag,برنامج,,education
programs,baraamig,برامج,,education
studies,dirasaat,دراسات,,education
curriculum,manhag,منهج,,education
curricula,manaahig,مناهج,,education
school subject (or material,madda,مادّة,,education
school subject (or materials,mawaadd,موادّ,,education
college,kulliyya,كلية,,education
colleges,kulliyyaat,كليات,,education
institute,ma3had,معهد,,education
institutes,ma3aahid,معاهد,,education
diploma,šahaada,شهادة,,education
with distinction,bimtiyaaz,بامتياز,,education
baccalaureate,bakalooriyaa,بكالوريا,,education
BA ,lesaans,ليسانس,,education
BS ,bakaloriyoos,بكالوريوس,,education
masters',majisteir,ماجستير,,education
doctorate,doctooraah,دكتوراه,,education
professor,ustaaz,أستاذ,,education
professors,asatza,اساتذة,,education
teacher,mudarris,مدرّس,,education
pupil,tilmiiz,تلميذ,,education
pupils,talamiiz,تلاميذ,,education
student,Taalib,طالب,,education
students,Tullaab,طلاب,,education
major,taxaSSuS,تخصّص,,education
majors,taxaSSuSaat bi,تخصّصات بـ,,education
lesson,dars,درس,,education
lessons,duruus,دروس,,education
homework ,waagib,واجب,,education
homework s,wagibaat,واجبات,,education
exam,imtiHaan,امتحان,,education
exams,imtiHanaat,امتحانات,,education
test,ixtibaar,اختبار,,education
tests,ixtibaraat,اختبارات,,education
lecture,muHaDra,محاضرة,,education
discussion,muna'ša,مناقشة,,education
research,abHaas,أبحاث,,education
analysis,taHliil,تحليل,,education
analyses,taHaliil,تحاليل,,education
 exercise,tamriin,تمرين,,education
 exercises,tamariin/tamrinaat,تمارين | تمرينات,,education
 activity,našaaT,نشاط,,education
 activities,našaTaat/anšiTa,نشاطات | أنشطة,,education
presentation,ta'diim,تقديم,,education
presentations,ta'dimaat,تقديمات,,education
textbook,kitaab madrasi,كتاب مدرسي,,education
textbooks,kutub madrasiyya,كتب مدرسية,,education
grade,Saff,صف,,education
grades,Sufuuf,صفوف,,education
class,faSl,فصل,,education
classes,fuSuul,فصول,,education
class period,HiSSa,حصّة,,education
class periods,HiSaS,حصص,,education
recess,agaaza,اجازة,,education
recesses,agazaat,اجازات,,education
scholarship,minHa,منحة,,education
scholarships,minaH,منح,,education
financial aid,musaa3adaat maaliyya,مساعدات مالية,,education
student loan,qarD diraasii,قرض دراسي,,education
student loans,quruuD diraasiyya,قروض دراسية,,education
cost,kulfa,كلفة,,education
costs,kulaf,كلف,,education
funding,tamwiil,تمويل,,education
notebook,kurraasa,كرّاسة,,education
notebooks,kurrasaat,كرّاسات,,education
 notebook,kaškuul,كشكول,,education
 notebooks,kašakiil,كشاكيل,,education
pen,'alam,قلم,,education
pens,a'laam,أقلام,,education
pencil,'alam raSaaS,قلم رصاص,,education
paper,wara'a,ورقة,,education
papers,awraa',أوراق,,education
eraser,astiika,أستيكة,,education
erasers,asatiik,أساتيك,,education
blackboard,tuxta,تختة,,education
blackboards,tuxat,تخت,,education
chalk,Tabašiir,طباشير,,education
calculator,aala Hasba,آلة حاسبة,,education
calculators,alaat Hasba,آلات حاسبة,,education
 ruler,masTara,مسطرة,,education
 rulers,masaaTir,مساطر,,education
encyclopedia,mawsuu3a,موسوعة,,education
encyclopedias,mawsuu3aat,موسوعات,,education
dictionary,qamuus,قاموس,,education
dictionaries,qawamiis,قواميس,,education
grade,daraga,درجة,,education
grades,daragaat,درجات,,education
good grades,daragaat 3alya,درجات عالية,,education
right,SaHH,صح,,education
wrong,ġalaT,غلط,,education
__ plus __ is __,__ zaa'id __ yisaawi __,__ زائد __ يساوي __,,education
__ minus __ is __,__ naa'iS __ yisaawi __,__ ناقص __ يساوي __,,education
__ times __ is __,__ fi __ yisaawi __,__ في __ يساوي __,,education
__  by __ is __,__ 3ala __ yisaawi __,__ على __ يساوي __,,education
equation,mu3adla,معادلة,,education
equations,mu3adlaat,معادلات,,education
fraction,kasr,كسر,,education
fractions,kusuur,كسور,,education
 problem,mas'ala,مسألة,,education
